login; location; place; followers; contributions; stars; user_stars; language
leforthomas;Madrid;Madrid;3;16;32;16;JavaScript
bitvandal;Madrid, Spain;Madrid;0;16;0;0;Ruby
romanrdgz;Madrid, Spain;Madrid;0;16;0;11;Java
jvmunoz;Madrid;Madrid;0;16;0;0;R
bytelovers;Madrid;Madrid;0;16;1;3;JavaScript
reality3d;Madrid, Spain;Madrid;28;16;68;14;JavaScript
danielegrasso;Madrid, Spain;Madrid;1;16;0;1;CSS
Christian-Opinno;Madrid, Spain;Madrid;0;16;0;6;R
javiermanzano;Madrid;Madrid;5;16;10;9;JavaScript
aluarosi;Madrid;Madrid;16;16;36;16;JavaScript
jagui;Madrid;Madrid;1;16;18;16;C#
fatimacasau;Madrid;Madrid;5;16;3;3;Groovy
manuelazo30;Madrid;Madrid;0;16;0;0;JavaScript
avilches;Madrid, Spain;Madrid;8;16;4;3;Groovy
mahtandakil;Madrid, Spain;Madrid;0;16;0;0;C++
obijuan-test;Madrid;Madrid;0;16;0;0;
acburgos;Madrid;Madrid;1;16;0;1;Go
fjavieralba;Madrid, Spain;Madrid;43;16;147;124;Python
javierbarbero;Madrid, Spain;Madrid;0;16;0;0;Matlab
rubenorta;Madrid, Spain;Madrid;7;16;3;14;JavaScript
xharekx33;Madrid, Spain;Madrid;3;16;0;0;JavaScript
beeva-fernandobordallo;Madrid;Madrid;1;16;0;0;HTML
macosas;Madrid, Spain;Madrid;0;16;0;0;PHP
cabadsanchez;Madrid, Spain;Madrid;7;16;1;150;Python
jvalderrama;Madrid;Madrid;2;16;0;5;Shell
azaru;Madrid;Madrid;38;16;3;9;JavaScript
ElenaTellez;Málaga;Málaga;3;16;0;0;Java
damarsan;Valencia;Valencia;5;16;2;61;Python
spatUV;Valencia, Spain;Valencia;0;16;4;0;Matlab
Usak;Paterna (Valencia);Valencia;0;16;0;6;Java
JGrancha;Valencia, Spain;Valencia;14;16;0;1;JavaScript
jepemo;Valencia;Valencia;0;16;1;1;Python
juanjonavarro;Valencia, Spain;Valencia;5;16;0;0;PHP
AlbertoLeon;Valencia, Spain;Valencia;6;16;0;20;C#
davidog23;Valencia, Spain;Valencia;0;16;0;2;Java
Pebs1189;Valencia - Spain;Valencia;0;16;0;1;JavaScript
jacoobs;Bilbao, Pais Vasco;Bilbao;0;16;0;2;HTML
pedromateo;Murcia, Spain;Murcia;4;16;10;0;Java
Mforcen;Cartagena, Murcia (Spain);Murcia;0;16;0;0;Shell
ctabuyo;León, Spain;León;2;16;0;0;Assembly
JorgeAlonsoGomez;Salamanca, Castilla y León, España;León;0;16;0;0;C#
dmananes;León;León;1;16;0;0;
carvajal003;León, Spain;León;0;16;1;0;JavaScript and CSS
TxusLopez;Bilbao (Spain);Bilbao;0;16;0;0;Java and Python
pcaro;Sevilla;Sevilla;8;16;2;350;Python
pastahito;Seville, Spain;Sevilla;0;16;0;0;Python
jamesduncombe;London / Sevilla;Sevilla;3;16;12;30;Ruby
icardenasr;Seville, Spain;Sevilla;0;16;0;0;HTML
jfigueruela;Sevilla (Spain);Sevilla;3;16;1;4;CSS
juliancoder;Cádiz (Spain);Cádiz;0;16;0;0;JavaScript
Laffite-Buffon;Leioa, Bizkaia, Spain;Bilbao;0;16;0;0;HTML
coellomontiel;Cádiz;Cádiz;5;16;0;1;JavaScript and Shell
pablobacho;Cadiz, Spain;Cádiz;1;16;0;0;C
jmmateos;Jerez, Spain;Cádiz;0;16;9;0;JavaScript
fcobo;Priego de Córdoba;Córdoba;2;16;6;2;C++
IonAlberdi;Donostia - San Sebastian;Donostia;0;16;0;0;Java
eduardocorbelle;Escola Politécnica Superior, Campus de Lugo;Lugo;0;16;0;0;R
adrian-afergon;San Cristóbal de La Laguna, Tenerife;Tenerife;3;16;0;0;CSS
carrharr;Tenerife;Tenerife;0;16;0;0;HTML
aleherse;Granada;Granada;10;16;3;156;PHP
franlara91;Huetor Vega (Granada);Granada;0;16;0;0;JavaScript and CSS
angelolea;Granada (Spain);Granada;7;16;0;30;
gabrigm;Granada;Granada;0;16;0;0;
jemromerol;Granada, Spain;Granada;2;16;3;11;Python and Shell
albertogarf91;Granada;Granada;0;16;0;0;
pancheto;Santiago de Compostela;Coruña;1;16;1;5;Python
malaguna;Ciudad Real;Ciudad Real;0;16;0;2;Java
hulehule20;Barcelona, Catalunya;Barcelona;0;16;0;5;JavaScript
miqmago;Barcelona;Barcelona;1;16;0;7;JavaScript
afernandez90;Martorell (Barcelona);Barcelona;1;16;0;0;C++
egogarcia;Barcelona;Barcelona;0;16;1;2;PHP
jmsallan;Terrassa - Barcelona;Barcelona;0;16;0;0;R
aritztg;Barcelona, Spain;Barcelona;1;16;0;22;Python
bastiqui;Barcelona (Spain);Barcelona;0;16;0;0;
jonathan-roper;Barcelona, Spain;Barcelona;9;16;21;5;Shell
ericpalau;Barcelona;Barcelona;0;16;0;0;
jpino;Barcelona;Barcelona;2;16;0;8;JavaScript
humbertcostas;Barcelona;Barcelona;6;16;2;44;R
aleixrvr;Barcelona;Barcelona;4;16;0;0;R
xaviermartinezf;Barcelona, Spain;Barcelona;8;16;2;36;JavaScript
GerardAbello;Barcelona;Barcelona;0;16;0;6;Go
sp-jesus-canales;Barcelona;Barcelona;0;16;0;12;PHP
pcasanellasp;Barcelona;Barcelona;0;16;1;1;CSS
martinpuertas;Barcelona, Spain;Barcelona;0;16;0;4;CSS
iagotomas;Barcelona;Barcelona;0;16;2;3;Java
didacs;Barcelona;Barcelona;0;16;0;3;R and Python
StateX;Barcelona;Barcelona;7;16;3;2;Python and Tcl
valigula;Barcelona;Barcelona;0;16;0;0;Python
0xroot;Barcelona;Barcelona;62;16;61;67;C
vfabregat;Barcelona, Spain;Barcelona;2;16;1;7;C#
jaranega;Barcelona;Barcelona;4;16;0;10;C++
JoanGi;Barcelona;Barcelona;0;16;0;0;
sastred;Mallorca (Spain);Baleares;7;16;1;12;
Daklon;Canarias, españa;Canarias;0;16;0;0;C
Juanfob;España;España;0;16;0;0;Shell
ferhtgoldaraz;Spain;España;7;16;0;89;JavaScript
masalinas;Gijón, Asturias (Spain);Asturias;1;16;1;3;Java
kunegun;Madrid, Spain;España;1;16;1;3;JavaScript
SergioLMacia;Elche;Alicante;2;16;0;0;C
rubengc;Spain;España;0;16;0;3;PHP
maxvlc;Valencia (SPAIN);España;4;16;0;6;Ruby
pirita;Spain;España;8;16;1;199;Scala
rmaso;Xilxes, Spain;España;0;16;0;0;R and HTML
rcristoball;España;España;0;16;0;2;CSS
saikishor;Spain;España;2;16;0;5;CMake
uno-de-piera;Spain;España;69;16;80;10;PHP
ZaoIsmael;Spain;España;2;16;0;22;PHP
pnavascues;Spain;España;5;16;0;0;R
Di4l;Aranjuez, Spain;España;0;16;0;0;C++ and Makefile
yabirgb;España;España;1;16;1;24;Python
Varlch;Spain;España;0;16;0;1;Python
pberna;Spain;España;0;16;0;0;
reiaguilera;España;España;29;16;11;70;JavaScript
carmenfdezb;Spain;España;0;16;0;1;
ManuelPalomo;Castellon,Spain;España;0;16;0;1;Java
estokari;Spain;España;2;16;0;51;HTML and CSS
faytzel;Spain;España;5;16;2;212;PHP
jlbarrera;Spain;España;3;16;1;17;HTML
Doming1;España;España;0;16;1;1;PHP
Felixuke;Spain;España;0;16;2;1;JavaScript
alvaroferran;Spain;España;7;16;0;3;Python
mandomvaz;Spain;España;0;16;0;0;PHP
angelrca;Ferrol, Spain;España;0;16;0;1;CMake
vianasw;Madrid, Spain;Madrid;6;15;0;10;Python
CarlosCorderoSaavedra;Spain ( Madrid );Madrid;1;15;0;0;Java
orlandoaleman;Las Palmas, Spain;Las Palmas;7;15;6;275;Objective-C
Mihaylov93;Gran Canaria;Las Palmas;1;15;0;3;Arduino
javielitope;Granada - Spain;Granada;0;15;0;0;JavaScript
rifeld;Spain;España;0;15;0;0;HTML
oleurud;Madrid, Spain;España;3;15;8;26;JavaScript
0rez91;España;España;0;15;1;3;CSS
jecrespo;Logroño, Spain;Rioja;4;15;3;45;C++
jhonnyjuncal;Spain;España;0;15;0;0;Java
AlbertoGODev;A Coruña;Coruña;1;15;0;1;Java
magomez;A Coruña, Spain;Coruña;1;15;0;0;C++
antonioferngarcia;(Spain) A Coruña - Pontevedra;Coruña;0;15;0;0;
jorgemarey;A Coruña;Coruña;2;15;0;23;Go
alonsorodi20;A Coruña;Coruña;0;15;0;0;Visual Basic
galirema;Santiago de Compostela. Galicia. Spain;Coruña;0;15;0;0;
NauzetHdez;Las Palmas de Gran Canaria;Las Palmas;2;15;0;0;Java
taghoter;Las Palmas de G.C., Canary Is.;Las Palmas;2;15;0;0;TeX
jsanchezv;Spain;España;2;15;3;0;Java
afilatore90;España;España;0;15;1;1;PHP
aibeCO;Spain;España;2;15;0;0;PHP
nmamano;Spain;España;2;15;1;0;Java
juanmaorta;Barcelona, Spain;España;3;15;9;59;JavaScript
mray0n;Valencia-Spain;España;0;15;0;9;R
miguelbernadi;Barcelona, Spain;España;3;15;12;6;C++
jumez;España;España;0;15;0;0;R
MaTaMoR;España;España;0;15;0;0;Java
andrius;Spain;España;3;15;86;32;Ruby
Gnzlt;Spain;España;21;15;43;139;Java
EMartinezPaneda;Spain;España;0;15;0;0;Matlab and Limbo
varocarbas;Spain;España;0;15;2;0;C# and Visual Basic
robertohernando;Spain;España;0;15;3;5;JavaScript
lazarolopez;Madrid, Spain;España;4;15;0;0;C
jperezruiz;España;España;2;15;0;7;JavaScript
zervas;Barcleona, Spain;España;0;15;0;0;Arduino
cvarela;Ferrol, Spain;España;1;15;0;0;
vdeunzue;Spain;España;1;15;0;1;Java
christiandebarrio;Spain;España;0;15;0;0;
emonterodelrio;Móstoles, Spain;España;3;15;0;5;
meurveng;España;España;1;15;0;0;CSS
pheras;Fuenlabrada, Spain;España;15;15;4;8;JavaScript
samiadelgado;Spain;España;0;15;0;0;CSS
TheLoko;Spain;España;0;15;0;24;CoffeeScript
Catmacey;Barcelona. Spain;Barcelona;1;15;22;0;C++
mrtxema;Barcelona, Spain;Barcelona;0;15;1;0;Java
egiralt;Barcelona;Barcelona;0;15;1;0;PHP
cor9003;Barcelona;Barcelona;0;15;0;0;CSS
ronanociosoig;Barcelona, Spain.;Barcelona;1;15;4;17;Objective-C
Ralusama19;Barcelona;Barcelona;0;15;0;0;Makefile and C++
sebasto7;Barcelona;Barcelona;0;15;0;0;
fergulis;Barcelona, Spain;Barcelona;0;15;0;0;Clojure
guillermonp;Barcelona;Barcelona;2;15;2;6;Python
miguelRivero;Barcelona;Barcelona;1;15;0;9;CSS
orioljimenez;Barcelona, Spain;Barcelona;8;15;0;4;JavaScript and CSS
chuckleplant;Barcelona;Barcelona;1;15;5;25;C++
xavisuau;Barcelona;Barcelona;0;15;0;1;C++
ealcaniz;Barcelona;Barcelona;2;15;1;9;Python and Shell
jurnix;Barcelona;Barcelona;5;15;6;2;Python
mgboydcom;Barcelona, ES;Barcelona;0;15;2;8;CSS
guigrpa;Barcelona, Spain;Barcelona;2;15;0;36;JavaScript
Blacknet-es;Barcelona, Spain;Barcelona;0;15;2;3;PHP
jrdi;Barcelona;Barcelona;21;15;25;39;Ruby
Cobo3;Barcelona;Barcelona;0;15;0;0;C# and ASP
albertnavas;Barcelona;Barcelona;13;15;5;17;PHP
rcrehuet;Barcelona;Barcelona;0;15;0;6;Python
margabit;Barcelona;Barcelona;0;15;0;2;JavaScript
pereorga;Barcelona;Barcelona;11;15;38;164;JavaScript
tobyjwebb;Madrid, Spain;Madrid;0;15;0;3;Go
elraro;Spain;España;1;15;0;24;Shell
lieck;Madrid;Madrid;0;15;0;0;Ruby
isrmor;Madrid;Madrid;0;15;0;0;JavaScript and CSS
memojoelojo;Madrid;Madrid;0;15;0;42;HTML
maroshii;Madrid, Spain;Madrid;1;15;1;42;Go
huiyuning;Madrid;Madrid;1;15;0;0;VimL
jagumiel;Bilbao;Bilbao;0;15;0;0;PHP
spolex;Derio, Bizkaia, Euskal Herria;Bilbao;3;15;0;0;Java
anderpg;Bilbao;Bilbao;0;15;0;0;CSS
xaaleja;Santurtzi (Bizkaia);Bilbao;2;15;0;2;PHP
dsevilla;Murcia, Spain;Murcia;13;15;17;139;Emacs Lisp
prietopa;Madrid, Spain;Madrid;3;15;3;20;Java
rais38;Madrid;Madrid;40;15;11;427;Objective-C
mlamelas;Madrid;Madrid;0;15;0;0;
rogama;Madrid;Madrid;2;15;0;7;Objective-C
Akryllax;Madrid, Spain;Madrid;0;15;0;1;C++
sergio-ocon;Madrid (Spain);Madrid;2;15;0;10;
NeoMorfeo;León, Spain;León;4;15;1;64;Shell
JesusMurF;Lleida, Spain;Lleida;7;15;1;19;CSS
rubenmacias84;Madrid (Spain);Madrid;0;15;0;0;R
mviera;Seville;Sevilla;24;15;39;13;Python
JoseAntonioLagares;Seville;Sevilla;1;15;0;1;Java
CieNTi;Sevilla, Spain;Sevilla;0;15;0;0;JavaScript
illanos;Sevilla;Sevilla;0;15;0;0;
gonzapico;Madrid;Madrid;3;15;1;98;Java
debuti;Spain;España;1;15;5;22;Python
Azut;España;España;0;15;0;1;CSS and JavaScript
moein;Palma de Mallorca;Baleares;5;15;3;4;CSS
Javierma;Madrid, Spain;Madrid;0;15;1;0;Pascal
abmdam;Spain;España;6;15;0;0;Java
ipman1971;Madrid, Spain;Madrid;0;15;0;0;Java
meduvigo;SPAIN;España;0;15;1;4;CSS
eherrerosj;Madrid, Spain;Madrid;1;15;0;7;Python
nazasan;Madrid (Spain);Madrid;0;15;0;0;R
lherrera;Madrid. Spain;Madrid;0;15;0;7;CSS
MariaPaniw;Cadiz, Spain;Cádiz;0;15;0;0;R
alejandroSuch;Alicante, Spain;Alicante;4;15;5;134;JavaScript
pablovargan;Elda, Alicante, Spain;Alicante;11;15;2;47;C#
javijuol;Alicante, Spain;Alicante;0;15;2;169;Ruby
davidmb91;Sanlúcar de Barrameda (Cádiz) - Spain;Cádiz;3;15;1;69;PHP
ecdani;Albacete;Albacete;3;15;0;1;HTML
titospain;Madrid;Madrid;0;15;0;0;JavaScript and CSS
spinillos;Madrid;Madrid;5;15;0;0;Java
manolovn;Madrid, Spain;Madrid;29;15;9;231;Java
rostislavuhlir;Madrid;Madrid;0;15;0;0;R
victorjchamorro;Madrid, Spain;Madrid;0;15;0;4;
Cesid;Valladolid;Valladolid;1;15;0;0;Java
aslabde;Zaragoza, Spain;Zaragoza;0;15;0;0;Java
ivanindia360;Zaragoza;Zaragoza;0;15;0;0;XSLT
vmontala;Tarragona, Spain;Tarragona;3;15;0;2;HTML
akira28;Barcelona;Barcelona;19;15;96;190;PHP
Belcebur;Sabadell, Spain;España;1;15;1;1;PHP
torcelly;Spain;España;6;15;1;1;Objective-C
Ar4n3;Basque Country, Spain;Euskadi;1;15;2;0;Objective-C
w4rgo;Ribeira, Spain;España;8;15;11;17;Java
dsalac;Valencia, Spain;Valencia;0;15;0;1;PHP
mcaeiror;España;España;0;15;0;0;CoffeeScript
danielozano;Spain;España;0;15;0;2;PHP
carbans;Valencia;Valencia;1;15;1;11;Shell
kikedomingo;Valencia, Spain;Valencia;2;15;0;53;CSS
MgonzalezV;España;España;0;15;0;0;Java
xavi-rp;Catalonia;Catalunya;0;15;0;0;R
daniporras;Salamanca, Spain;Salamanca;0;15;0;0;C
emecas;Madrid;Madrid;3;15;0;20;Java
amoraleda;Madrid, Spain;Madrid;0;15;0;0;JavaScript
waninkoko;Spain;España;131;14;194;31;C
aydevosotros;Alicante;Alicante;6;14;2;2;C++
morvader;Gijón, Asturias;Asturias;0;14;0;15;C#
vicrodri;Asturias, España;Asturias;0;14;0;1;JavaScript and CSS
JDBS;Tenerife (Canarias);Canarias;1;14;0;0;Java
MaximeLenormand;Palma de Mallorca, Spain;Baleares;2;14;0;0;Makefile
50uth;Mallorca;Baleares;0;14;0;0;Python
MarcosBL;Lugo, Spain;Lugo;22;14;7;21;PHP
dtamajon;Barcelona;Barcelona;1;14;0;0;JavaScript
jsmolina;Barcelona;Barcelona;4;14;7;42;Python
olegmorajko;Barcelona, Spain;Barcelona;2;14;0;1;
AlexBruch;Barcelona;Barcelona;0;14;0;0;Java
nuriarai;Barcelona;Barcelona;0;14;0;1;PHP and CSS
santiperez;Barcelona;Barcelona;7;14;1;3;JavaScript
alexmera88;Barcelona, Spain;Barcelona;0;14;0;0;Java
jordi-marsol;Barcelona, Spain;Barcelona;0;14;0;0;R
sha0coder;Barcelona;Barcelona;0;14;2;1;Makefile
keyser25bis;Barcelona;Barcelona;0;14;0;0;
tammymendt;Barcelona;Barcelona;0;14;0;0;Java
sbanzas;Barcelona;Barcelona;1;14;0;0;Python
kaikcreator;Barcelona (SPAIN);Barcelona;0;14;2;0;Python
in2-drupalteam;Barcelona;Barcelona;0;14;0;0;
gridchin;Barcelona, España;Barcelona;2;14;4;20;JavaScript
cescobedo;Barcelona, Spain;Barcelona;0;14;1;0;PHP
aralroca;Barcelona;Barcelona;1;14;0;5;JavaScript
rroch;Barcelona;Barcelona;0;14;1;14;CSS and JavaScript
jordigil;Barcelona, Spain;Barcelona;0;14;0;2;
maariasb;Barcelona, Spain;Barcelona;0;14;0;2;PHP
niladell;Barcelona;Barcelona;1;14;0;1;C
albertomoral;Barcelona;Barcelona;1;14;0;1;
sercomi;Barcelona;Barcelona;0;14;0;1;PHP
chezwhite;Ourense, Spain;Orense;1;14;0;0;CSS
jota-mon3;Palencia, Spain;Palencia;0;14;0;1;OpenSCAD and Shell
castrinho8;A Coruña;Coruña;9;14;1;4;CSS
Stoo0rmq;ETSIIT , Granada;Granada;2;14;0;1;Java and HTML
VicenteCantonPaterna;Granada, Spain;Granada;4;14;1;0;Java
jmrodriguez90;Granada, España;Granada;0;14;0;0;
M3LiNdRu;Catalonia;Catalunya;0;14;0;0;C#
carlosleondev;Santa Cruz de Tenerife, Spain;Tenerife;0;14;0;0;C#
wcervini;Santa Cruz de Tenerife España;Tenerife;0;14;1;13;PHP
dsoms;Girona, Catalonia;Gerona;3;14;2;51;Shell
lluisvicens;Girona;Gerona;0;14;0;0;
javipaur;vitoria;Álava;3;14;0;0;CSS
EstherAF;Galicia, Spain;Galicia;3;14;2;1;Java
javiercerro;Donosti;Donostia;0;14;0;0;Java
janogarcia;San Sebastián, Spain.;Donostia;11;14;1;99;CSS
Xgavalda;Reus, Spain;España;0;14;0;0;HTML
apadi;Spain;España;1;14;0;38;Python
mperezco;Spain;España;8;14;2;8;Shell
jcalvocab;Santiago de Compostela, Spain;España;0;14;0;0;R and HTML
ricrogz;Spain;España;1;14;0;0;R
aleksander-haugas;España;España;0;14;1;0;C++
alvaro-cuesta;Spain;España;25;14;23;21;JavaScript
cuantics;Spain;España;0;14;0;0;Ruby
silverthunder;Spain;España;2;14;0;0;C++ and HTML
Markitoxx;Spain;España;0;14;0;0;Python
fcolmenero;Spain;España;0;14;0;1;JavaScript
ppgllrd;Málaga, Spain;España;2;14;4;0;Java
ptoharia;España;España;1;14;0;0;CMake
jalzaga;España;España;1;14;0;0;
wonderbit;Spain;España;0;14;11;1;JavaScript
AlvaroLarumbe;Pamplona;Navarra;1;14;0;3;Shell
puntope;Zaragoza, Spain;Zaragoza;1;14;0;0;JavaScript
mtlazaro;Zaragoza, Spain;Zaragoza;1;14;3;0;CMake
cgvwzq;Zaragoza, Spain;Zaragoza;5;14;0;0;JavaScript
beni0888;Cáceres - Spain;Cáceres;1;14;0;27;PHP
josancardenasm;CORDOBA;Córdoba;0;14;1;15;Processing
crisfg86;España;España;0;14;0;17;
juanmb;Gijón, Spain;Asturias;1;14;1;1;Python
macayaven;Spain;España;0;14;0;4;JavaScript
ivanalbizu;España;España;2;14;0;4;Java
ignaciolflores;España;España;2;14;1;21;Shell
SAReyes;España;España;10;14;0;5;JavaScript
pedromenendez93;España;España;3;14;0;1;
elmolyna;España;España;0;14;1;0;Python
TheFireRed;Spain;España;1;14;0;11;CSS
frechilla;Spain;España;1;14;2;5;C++
aravergar;Spain;España;0;14;0;3;HTML
apoz;Valladolid (Spain);Valladolid;5;14;7;53;Python
jotive;Monteria - Cordoba;Córdoba;0;14;0;0;
gabmarfer;Cádiz;Cádiz;1;14;0;1;Objective-C and Ruby
luismiv85;Sevilla;Sevilla;0;14;0;0;Ruby
mymess;Spain;España;0;14;1;1;Python
zuluheaven;Spain;España;0;14;0;0;R
tiemsi;Alicante/Spain;España;0;14;0;0;Java
jrodalo;Spain;España;2;14;2;41;JavaScript
jordim;Lleida, Spain;Lleida;12;14;2;153;Objective-C
Jukar;Seville, Spain;Sevilla;0;14;0;0;
Baha;Spain;España;6;14;2;12;Python
c990802;Barcelona, Spain;España;4;14;0;14;JavaScript
alexcastano;Sevilla;Sevilla;2;14;8;28;Ruby
KeoH;Sevilla, Spain;Sevilla;1;14;6;11;Python
salrodgom;Seville;Sevilla;1;14;0;0;FORTRAN
CarlosCondor;Sevilla/Zafra (Spain);Sevilla;11;14;9;70;JavaScript
alvaromurillo;Seville, Spain;Sevilla;12;14;4;175;Ruby
rgarcia-martin;Sevilla;Sevilla;0;14;1;2;PHP
JvrBaena;Sevilla;Sevilla;17;14;26;36;JavaScript
pulimento;Seville, Spain;Sevilla;6;14;7;82;CSS
lorenamgUMU;Murcia;Murcia;0;14;0;0;Java
ivanmoreno;Murcia, Spain;Murcia;7;14;1;125;Java
oggers;Bilbao - Spain;Bilbao;1;14;1;2;Python
fernandiez;Bilbao;Bilbao;3;14;1;17;PHP
lperilla;Madrid - España;Madrid;0;14;0;1;Java
jdgbarre;Madrid;Madrid;2;14;0;3;Python
yeiij;Madrid - Spain;Madrid;0;14;0;4;HTML and Python
juank056;Madrid;Madrid;0;14;0;0;Java
maraujop;Madrid, Spain;Madrid;182;14;499;506;Python
iflumpi;Madrid;Madrid;0;14;0;7;Shell
isholgueras;Madrid;Madrid;12;14;0;17;CSS
jarlex;Madrid;Madrid;0;14;0;0;
gorkacortazar;Madrid;Madrid;1;14;1;37;C++
balduz;Madrid;Madrid;0;14;0;0;Python
antoniosejas;Las palmas;Las Palmas;21;14;26;471;JavaScript
w0rldart;Madrid;Madrid;9;14;15;99;PHP
chikoon;Madrid, Spain;Madrid;2;14;1;1;Ruby
oxgiraldo;Madrid, Spain;Madrid;1;14;1;2;Web Ontology Language and HTML
bgvo;Madrid;Madrid;6;14;0;1;Ruby
cabama;Madrid, Spain;Madrid;0;14;0;1;Shell
jmplaza;Madrid (Spain);Madrid;0;14;0;0;
Charlisim;Madrid;Madrid;1;14;13;69;Python
jesuscarretero;Madrid;Madrid;0;14;0;0;JavaScript and CSS
desafecto;Madrid (Spain);Madrid;0;14;0;0;CSS
jesus-marcos;Madrid;Madrid;9;14;0;1;CSS
Ricowere;Madrid;Madrid;9;14;1;177;Ruby
Ferrando92;Valencia, Spain;Valencia;2;14;3;2;Java
RicardoAbad;Valencia;Valencia;0;14;1;9;CSS
vbergae;Valencia, Spain;Valencia;10;14;22;203;Objective-C
iacutetres;Cullera - Valencia - Spain;Valencia;0;14;0;2;JavaScript and CSS
luismiguelbp;Valencia, España;Valencia;0;14;0;0;C#
sorny92;Valencia, Spain;Valencia;0;14;0;0;C++
manusa;Valencia;Valencia;1;14;10;9;Java
IvanGuardado;Madrid;Madrid;19;14;34;30;JavaScript
rhuelga;Málaga, Spain;Málaga;0;14;11;41;C
wynkth;Málaga, Spain;Málaga;13;14;5;3;Java
e98cuenc;Málaga;Málaga;3;14;12;29;Python
jofera;Málaga;Málaga;4;14;1;14;Java
sherreria;Vigo, Spain;Pontevedra;1;13;0;0;Java
eocanha;Vigo, Spain;Pontevedra;0;13;0;0;JavaScript
zoltyvigo;Vigo;Pontevedra;0;13;0;0;
carlossc87;Santiago de Compostela, Spain;Coruña;0;13;0;0;Java
ichalfachrizal;catalonia,spanyol;Catalunya;10;13;0;0;Java and C#
XusBadia;Callus, Catalonia;Catalunya;1;13;0;73;HTML
hapol;Santiago de Compostela;Coruña;5;13;0;0;C
armillio;Maracaibo / Madrid / Connecticut;Madrid;7;13;2;15;Objective-C
bmenendez;Madrid;Madrid;12;13;18;11;Python
OlmoVisedo;Andalucía;Andalucía;0;13;0;0;
juanda;Madrid (Spain);Madrid;26;13;19;21;PHP
jcorreaes;Madrid, Spain;Madrid;26;13;15;7;Ruby and CSS
juanriaza;Vitoria-Gasteiz;Álava;103;13;232;1.3k;Python
javivi001;Madrid, España;Madrid;0;13;0;8;Python
jboalml;Madrid, Spain;Madrid;2;13;0;0;TeX
jlopezmalla;Madrid;Madrid;2;13;8;2;Ruby
Juan1ll0;Madrid;Madrid;1;13;0;0;HTML
ernestoperinan;Cádiz;Cádiz;1;13;0;0;Shell
i4s-mnavarro;Madrid;Madrid;0;13;0;0;Python
statickidz;Soria;Soria;0;13;3;5;JavaScript
lulacourt;Barcelona;Barcelona;0;13;0;0;R
Eskatrem;Barcelona;Barcelona;9;13;5;37;JavaScript
dacbes;Barberá del valles, Barcelona;Barcelona;0;13;0;0;Shell and PowerShell
JoseBR;Palma de Mallorca;Baleares;3;13;0;0;Java and HTML
MikyKuroneko;Mallorca, Spain;Baleares;2;13;0;1;
saulbaro;Barcelona;Barcelona;9;13;0;15;Objective-C and Ruby
albertca;Sabadell, Barcelona;Barcelona;9;13;7;4;Python
Solero93;Barcelona;Barcelona;1;13;2;13;Java
javimosch;Barcelona;Barcelona;0;13;0;1;HTML
Venturich;Almendralejo;Badajoz;1;13;0;1;Java
danimashu;Canary Islands, Spain;Canarias;8;13;1;12;Ruby
colinkingswood;Barcelona;Barcelona;1;13;0;2;Python and Perl
pablor;Barcelona;Barcelona;9;13;4;5;PHP
grisendo;Saragossa, Spain;Zaragoza;11;13;17;5;JavaScript
superwillyfoc;Zaragoza;Zaragoza;0;13;3;1;JavaScript
BloodyMer;Zaragoza, Spain;Zaragoza;2;13;0;0;Ruby
rmcantin;Zaragoza, Spain;Zaragoza;3;13;31;1;CMake
entrepixels;Pola de Siero, Asturias;Asturias;0;13;1;0;HTML
fenixbinario;Barcelona;Barcelona;0;13;0;0;Arduino
devyanlab;Barcelona;Barcelona;0;13;0;190;PHP
avallesalas;Barcelona;Barcelona;0;13;0;1;Shell
AlexPereaCode;Barcelona, Spain;Barcelona;0;13;0;0;Swift and Ruby
marcmora;Barcelona;Barcelona;0;13;0;1;Swift and Ruby
tarsys;Almería;Almería;0;13;0;1;Java
Roberth1203;Zamora de Hidalgo, Mich;Zamora;0;13;0;0;C#
segarci;Almería, Spain;Almería;3;13;0;5;
riki319;Almería;Almería;1;13;0;5;Python
drmateo;Elche (Alicante);Alicante;3;13;0;3;Shell
Darky-Lucera;Alicante, Spain;Alicante;1;13;3;17;C++
riverole;Barcelona;Barcelona;0;13;0;0;R
jpallares;Barcelona, Spain;Barcelona;1;13;0;1;HTML
valeriodimatteo;Barcelona, Spain;Barcelona;0;13;1;0;Java and JavaScript
mpguerra;Barcelona, Spain;Barcelona;4;13;6;22;Ruby
RocAlayo;Barcelona;Barcelona;8;13;1;311;JavaScript
m4rc0s82;Spain;España;1;13;0;0;HTML
tanrax;Spain;España;2;13;0;18;CSS
s1yamuza;Spain;España;1;13;0;5;ApacheConf
ealogar;Valladolid, Spain;Valladolid;3;13;1;20;Python
curiale;Valladolid, Spain;Valladolid;0;13;0;4;Python
vichid;Hamburg / London / Barcelona;Barcelona;8;13;23;233;JavaScript
territoriocreativo;Madrid, Barcelona, Bogotá.;Barcelona;0;13;0;1;JavaScript and Ruby
pyivanc;Barcelona, Spain;Barcelona;6;13;2;5;Python
alexarroyoduque;Spain, Madrid;Madrid;6;13;1;5;JavaScript
jdgonzalez-keedio;Madrid;Madrid;2;13;0;31;Scala
fdelaportilla;Madrid - Spain;Madrid;0;13;0;0;R
txedo;Madrid;Madrid;5;13;0;121;Java
